State,District,PC1,PC2,PC3,Cluster_ID
Uttarakhand,Garhwal,-1.3094044482347154,-0.0743897908490641,0.0969248924808613,2
Uttarakhand,Pithoragarh,-1.4639091740610617,0.0394384787343587,0.1090310485686934,2
Uttarakhand,Bageshwar,-1.6345676928869408,0.1651901420786612,0.1222238429752786,2
Uttarakhand,Almora,-1.3643034088542092,-0.0338369165343168,0.1003700940475102,2
Uttarakhand,Champawat,-1.6355924909248265,0.1659605559115052,0.1221809568990334,2
Uttarakhand,Nainital,-1.1037151281388555,-0.2259835724284026,0.0812579882863047,2
Uttarakhand,Udham Singh Nagar,-0.6662533015858538,-0.5466358550817336,0.0338829667365058,2
Uttarakhand,Hardwar,-0.502519316674668,-0.6669067340795776,0.0182017889561146,2
Haryana,Panchkula,-1.0993354940484426,0.3698787155459308,0.4426446347173765,2
Haryana,Ambala,-0.6709663952777879,0.0543132892934511,0.4088645903299738,2
Haryana,Yamunanagar,-0.6316134107346006,0.0257954886958829,0.4019873456001299,2
Haryana,Kurukshetra,-0.8222209849762647,0.1662485423279494,0.4167086985360581,2
Haryana,Kaithal,-0.7819372870685081,0.1373607108544945,0.4072359844586864,2
Haryana,Karnal,-0.4468945118794623,-0.1096290689204528,0.382212211408261,2
Haryana,Panipat,-0.6591888013570181,0.0464973291643712,0.4010615104273587,2
Haryana,Sonipat,-0.4565413572132888,-0.1031177822448044,0.3877296886011037,2
Haryana,Jind,-0.587175267705593,-0.0060856645126262,0.3916506232451324,2
Haryana,Fatehabad,-0.8779830751548672,0.2080424235029446,0.4153857704596546,2
Haryana,Sirsa,-0.6280216845388793,0.0242158737159231,0.3931828494666341,2
Haryana,Hisar,-0.2864739914926128,-0.2274384202180482,0.3666276409934253,2
Haryana,Bhiwani,-0.3504768044806001,-0.1806360186889667,0.3744427119864066,2
Haryana,Rohtak,-0.7331402519928953,0.1003267415930636,0.4120731229822293,2
Haryana,Jhajjar,-0.809031616119491,0.1562007208925903,0.418318976440071,2
Haryana,Mahendragarh,-0.8467650335079527,0.1841883846128977,0.4197705859542502,2
Haryana,Rewari,-0.8512445389761266,0.1872669129744542,0.4218929525721134,2
Haryana,Gurgaon,-0.3728891766725558,-0.1653892926694114,0.3863091934532657,2
Haryana,Mewat,-0.8781219947170764,0.2102070834505122,0.3989156886942408,2
Haryana,Faridabad,-0.1780990903734153,-0.3083609497721552,0.3667626790168169,2
Haryana,Palwal,-0.8184040230821855,0.1644578343984641,0.4082474104302434,2
Nct Of Delhi,North West,0.7186096015960705,-2.071336087772658,-0.1295381078875773,1
Nct Of Delhi,North,-1.378862807264611,-0.5260854583596948,0.0349703973612943,2
Nct Of Delhi,North East,-0.3855387709238527,-1.2572929178896006,-0.0476893839250432,1
Nct Of Delhi,East,-0.719273118675777,-1.0127076307010805,-0.0112561076100636,2
Nct Of Delhi,New Delhi,-1.9553479463646948,-0.1011678847389929,0.0785130632871004,2
Nct Of Delhi,Central,-1.6186265913191369,-0.3492952689622574,0.0525661626336787,2
Nct Of Delhi,West,-0.0886542126810756,-1.4772762843760407,-0.0608855675795959,1
Nct Of Delhi,South West,-0.2731249540364017,-1.3414679482776628,-0.0456578863316496,1
Nct Of Delhi,South,0.0432141188171221,-1.5742217781770147,-0.0728632233207507,1
Rajasthan,Ganganagar,0.1550570449984308,0.1506933243470811,-0.0013165865488068,1
Rajasthan,Hanumangarh,-0.001231261780256,0.2659993963041112,0.0096204365936175,2
Rajasthan,Bikaner,0.3461418746493256,0.0119111678888958,-0.0322381746209278,1
Rajasthan,Churu,0.1576455804577385,0.1497229607383241,-0.0090049475979621,1
Rajasthan,Jhunjhunun,0.3109788248453467,0.0352919827120147,-0.0093055894932262,1
Rajasthan,Alwar,1.3094339207946355,-0.697223752942819,-0.112121821503051,1
Rajasthan,Bharatpur,0.5215048316480513,-0.1179389636073153,-0.0407444257329907,1
Rajasthan,Dhaulpur,-0.3972832180810112,0.5571437895668894,0.0457592700360483,2
Rajasthan,Karauli,-0.2392075471104868,0.4412888219553704,0.0285454573259966,2
Rajasthan,Sawai Madhopur,-0.3185220800005066,0.499469590881042,0.0367789940207716,2
Rajasthan,Dausa,-0.1040128563724011,0.3416561169653193,0.0181978134052767,2
Rajasthan,Jaipur,3.5235306441947887,-2.327981251063341,-0.2890749766492091,3
Rajasthan,Sikar,0.6599657206341544,-0.2206997374484306,-0.0455800305765278,1
Rajasthan,Nagaur,0.949208889015358,-0.4303133462222182,-0.096058085557283,1
Rajasthan,Jodhpur,1.2341156405055858,-0.6401629651688787,-0.1187793169793122,1
Rajasthan,Jaisalmer,-0.7941008355293707,0.8493081224092629,0.0783151420655293,2
Rajasthan,Barmer,0.3866482754002635,-0.015324106697495,-0.0562459153381724,1
Rajasthan,Jalor,-0.0898481967866639,0.3336773442363593,-0.0025452119262419,2
Rajasthan,Sirohi,-0.5695888790409559,0.6848858974927342,0.0528721705101586,2
Rajasthan,Pali,0.123174536524185,0.1757273204331671,-0.011166861195178,1
Rajasthan,Ajmer,0.5585837439438761,-0.1454565128733188,-0.0420482217533203,1
Rajasthan,Tonk,-0.2826595846425352,0.4735866319248833,0.0296694357617709,2
Rajasthan,Bundi,-0.4846188189885136,0.621760829597808,0.0504105003809715,2
Rajasthan,Bhilwara,0.3505662445575112,0.0091936213677224,-0.0369163904922553,1
Rajasthan,Rajsamand,-0.4496564143602596,0.595996912478938,0.0477194963057608,2
Rajasthan,Dungarpur,-0.3308845222964127,0.5095468803757214,0.0299998382082659,2
Rajasthan,Banswara,-0.101509123778124,0.3420464339241366,0.0001415102508568,2
Rajasthan,Chittaurgarh,-0.1989483494485223,0.4120899511087196,0.0217045790641737,2
Rajasthan,Kota,0.2040842911377415,0.1134148084531607,0.0041014222212759,1
Rajasthan,Baran,-0.3858702700189384,0.5487520667092503,0.0447328450607977,2
Rajasthan,Jhalawar,-0.2916606174953613,0.4802414306873959,0.0301871664571767,2
Rajasthan,Udaipur,0.767455261518755,-0.2964035946779809,-0.0818679831745099,1
Rajasthan,Pratapgarh,-0.6717498174342494,0.759679239338539,0.0646464434557317,2
Uttar Pradesh,Saharanpur,2.2293871714097,0.980083706191786,-1.431253642974634,0
Uttar Pradesh,Muzaffarnagar,2.6599237461254064,0.664421130383593,-1.4771883221790634,0
Uttar Pradesh,Bijnor,2.340179875063652,0.8994408800663759,-1.447778288276631,0
Uttar Pradesh,Moradabad,2.810468218514286,0.5595237206440593,-1.537038800563145,0
Uttar Pradesh,Rampur,1.2635509900325137,1.6936532532274002,-1.3716311554973042,0
Uttar Pradesh,Jyotiba Phule Nagar,1.0484616666001372,1.8491528244228277,-1.3310976028917756,0
Uttar Pradesh,Meerut,2.2551791166807473,0.9602886204972748,-1.4269342265696583,0
Uttar Pradesh,Baghpat,0.7519032032959637,2.0655950172751445,-1.291547612104522,0
Uttar Pradesh,Ghaziabad,3.233238157750512,0.2389907739624934,-1.4977167567188738,0
Uttar Pradesh,Gautam Buddha Nagar,1.051762933814239,1.8439725964946816,-1.309394966869182,0
Uttar Pradesh,Bulandshahr,2.217368012346834,0.9896190298004018,-1.4357496849091789,0
Uttar Pradesh,Aligarh,2.314193016521031,0.9189423036146644,-1.4485880670649005,0
Uttar Pradesh,Mahamaya Nagar,0.9252409971083336,1.9383532147977127,-1.308816330313595,0
Uttar Pradesh,Mathura,1.5878822391838894,1.4516801257456655,-1.3728412823076557,0
Uttar Pradesh,Agra,2.901220545112639,0.486048377744977,-1.4912828999508276,0
Uttar Pradesh,Firozabad,1.5772457793231718,1.4590268072177044,-1.3680958884209615,0
Uttar Pradesh,Mainpuri,1.176085734431019,1.7531691738531658,-1.3254408522041108,0
Uttar Pradesh,Budaun,2.027847590954582,1.1352977142063732,-1.4692748015140915,0
